,Dialogue ID,Chapter ID,Place ID,Character ID,Dialogue,Movie ID,Character Name,speaker,dialogue,Emotion
6362,6363,198,74,1,"Hermione, I've been thinking.  I -- I want to go to Godric's Hollow. It's where I was born, it's where my parents died --",7,Harry Potter,harry potter,"Hermione, I've been thinking.  I -- I want to go to Godric's Hollow. It's where I was born, it's where my parents died --",sadness
6364,6365,198,74,1,"But it means something to him too, Hermione.  You-Know-Who nearly died there.  Wouldn't that be just the kind of place he'd hide a Horcrux?",7,Harry Potter,harry potter,"But it means something to him too, Hermione.  You-Know-Who nearly died there.  Wouldn't that be just the kind of place he'd hide a Horcrux?",fear
6365,6366,198,74,3,"It's dangerous, Harry.  But I have to admit, recently even I've been thinking we might have to go.  I think it's possible something else is hidden there. The sword.  If Dumbledore didn't want it falling into the Ministry's hands, but wanted you to find it, what better place to hide it than the birthplace of the founder of Gryffindor himself?",7,Hermione Granger,hermione granger,"It's dangerous, Harry.  But I have to admit, recently even I've been thinking we might have to go.  I think it's possible something else is hidden there. The sword.  If Dumbledore didn't want it falling into the Ministry's hands, but wanted you to find it, what better place to hide it than the birthplace of the founder of Gryffindor himself?",fear
6367,6368,198,74,3,"Harry, did you ever even open A History of Magic?",7,Hermione Granger,hermione granger,"Harry, did you ever even open A History of Magic?",surprise
6370,6371,198,74,3,Don't ever let me give you a haircut again.,7,Hermione Granger,hermione granger,Don't ever let me give you a haircut again.,anger
6373,6374,199,9,3,"Harry, I think it's Christmas Eve! Listen...",7,Hermione Granger,hermione granger,"Harry, I think it's Christmas Eve! Listen...",surprise
6374,6375,199,9,1,Do you think they'd be in there? My mum and dad?,7,Harry Potter,harry potter,Do you think they'd be in there? My mum and dad?,surprise
6378,6379,199,9,3,No.  But look.,7,Hermione Granger,hermione granger,No.  But look.,fear
6379,6380,199,9,3,Did you know he had a sister?,7,Hermione Granger,hermione granger,Did you know he had a sister?,surprise
6382,6383,199,9,3,"Ignotus... Hey, Har --",7,Hermione Granger,hermione granger,"Ignotus... Hey, Har --",joy
6383,6384,199,9,1,"Happy Christmas, Hermione.",7,Harry Potter,harry potter,"Happy Christmas, Hermione.",joy
6384,6385,199,9,3,"Happy Christmas, Harry.",7,Hermione Granger,hermione granger,"Happy Christmas, Harry.",joy
6387,6388,199,9,3,Someone's watching us.  By the gate.,7,Hermione Granger,hermione granger,Someone's watching us.  By the gate.,surprise
6393,6394,199,9,3,Omigod.  Harry...,7,Hermione Granger,hermione granger,Omigod.  Harry...,surprise
6395,6396,200,9,1,"You're Bathilda, aren't you?",7,Harry Potter,harry potter,"You're Bathilda, aren't you?",surprise
6401,6402,200,9,3,"You have a lovely house, Miss Bagshot.",7,Hermione Granger,hermione granger,"You have a lovely house, Miss Bagshot.",joy
6402,6403,200,9,1,Miss Bagshot?  Who is this man?,7,Harry Potter,harry potter,Miss Bagshot?  Who is this man?,surprise
6403,6404,200,9,1,His name.  Can you tell me his name?,7,Harry Potter,harry potter,His name.  Can you tell me his name?,surprise
6405,6406,200,9,1,She wants us to go upstairs.,7,Harry Potter,harry potter,She wants us to go upstairs.,anger
6407,6408,200,9,1,She wants me to go.  Alone.,7,Harry Potter,harry potter,She wants me to go.  Alone.,sadness
6408,6409,200,9,3,Why?,7,Hermione Granger,hermione granger,Why?,surprise
6412,6413,200,9,104,You are Potter?,7,Bathilda Bagshot,bathilda bagshot,You are Potter?,surprise
6415,6416,200,9,3,Harry!,7,Hermione Granger,hermione granger,Harry!,surprise
6416,6417,200,9,3,Confringo!,7,Hermione Granger,hermione granger,Confringo!,surprise
6417,6418,200,68,3,"Harry... Harry, can you hear me...?",7,Hermione Granger,hermione granger,"Harry... Harry, can you hear me...?",surprise
6419,6420,200,68,3,Good.  That's good...,7,Hermione Granger,hermione granger,Good.  That's good...,joy
6423,6424,200,68,3,I'm fine.  But you've been sick. Rest... Rest a bit more...,7,Hermione Granger,hermione granger,I'm fine.  But you've been sick. Rest... Rest a bit more...,sadness
6427,6428,200,68,3,"Wendell and Monica Wilkens now reside happily in Sydney, Australia.  They have two dogs, run a small sweet shop, but floss daily.  No children.",7,Hermione Granger,hermione granger,"Wendell and Monica Wilkens now reside happily in Sydney, Australia.  They have two dogs, run a small sweet shop, but floss daily.  No children.",joy
6431,6432,200,68,1,"Who is he, Hermione?  The thief? Did Dumbledore know him?",7,Harry Potter,harry potter,"Who is he, Hermione?  The thief? Did Dumbledore know him?",fear
6433,6434,200,68,1,Well?,7,Harry Potter,harry potter,Well?,surprise
6435,6436,200,68,1,"Tell me, Hermione.  Who is he?",7,Harry Potter,harry potter,"Tell me, Hermione.  Who is he?",surprise
6442,6443,200,68,1,And Dumbledore believed in it?,7,Harry Potter,harry potter,And Dumbledore believed in it?,surprise
6445,6446,200,68,3,"It was something Dumbledore came up with.  He believed wizards were superior and should rule over Muggles, but gently, for their own good.  Grindelwald took a more violent position.",7,Hermione Granger,hermione granger,"It was something Dumbledore came up with.  He believed wizards were superior and should rule over Muggles, but gently, for their own good.  Grindelwald took a more violent position.",anger
6447,6448,200,68,1,"We're young, Hermione.  And here we are, risking our lives to fight against the very thing Dumbledore supported.",7,Harry Potter,harry potter,"We're young, Hermione.  And here we are, risking our lives to fight against the very thing Dumbledore supported.",fear
6450,6451,200,68,1,Hermione.  Where's my wand?,7,Harry Potter,harry potter,Hermione.  Where's my wand?,surprise
6451,6452,200,68,3,"It's my fault.  As we were leaving Godric's Hollow, I cast a curse and it rebounded... I'm sorry, Harry, I tried to mend it but wands are different --",7,Hermione Granger,hermione granger,"It's my fault.  As we were leaving Godric's Hollow, I cast a curse and it rebounded... I'm sorry, Harry, I tried to mend it but wands are different --",sadness
6456,6457,201,68,3,"He loved you, Harry.  I know he loved you.",7,Hermione Granger,hermione granger,"He loved you, Harry.  I know he loved you.",joy
6461,6462,201,68,2,Are -- you -- mental?,7,Ron Weasley,ron weasley,Are -- you -- mental?,surprise
6462,6463,201,68,1,It was you!,7,Harry Potter,harry potter,It was you!,surprise
6465,6466,201,68,2,No.  I reckoned it was you.,7,Ron Weasley,ron weasley,No.  I reckoned it was you.,surprise
6468,6469,201,68,1,You didn't see anyone else?,7,Harry Potter,harry potter,You didn't see anyone else?,surprise
6469,6470,201,68,2,"No, I... I did think maybe I saw something -- when I was running -- over there --",7,Ron Weasley,ron weasley,"No, I... I did think maybe I saw something -- when I was running -- over there --",surprise
6470,6471,201,68,2,Anything?,7,Ron Weasley,ron weasley,Anything?,surprise
6472,6473,201,68,2,"And we did, didn't we?",7,Ron Weasley,ron weasley,"And we did, didn't we?",anger
6473,6474,201,68,1,See that?  It knows.  It's afraid. Do it.,7,Harry Potter,harry potter,See that?  It knows.  It's afraid. Do it.,fear
6475,6476,201,68,1,All the more reason.,7,Harry Potter,harry potter,All the more reason.,anger
6476,6477,201,68,2,No.  I can't --,7,Ron Weasley,ron weasley,No.  I can't --,sadness
6477,6478,201,68,1,Then why are you here?  Why did you come back?,7,Harry Potter,harry potter,Then why are you here?  Why did you come back?,surprise
6478,6479,201,68,1,"I'll have to speak to it in order for it to open.  When it does, don't hesitate.  I don't know what's in here, but it'll put up a fight.  The bit of Riddle that was in his diary tried to kill me.",7,Harry Potter,harry potter,"I'll have to speak to it in order for it to open.  When it does, don't hesitate.  I don't know what's in here, but it'll put up a fight.  The bit of Riddle that was in his diary tried to kill me.",fear
6482,6483,201,68,1,Don't listen to it.,7,Harry Potter,harry potter,Don't listen to it.,anger
6483,6484,201,68,1,Ron.  Don't listen to it!,7,Harry Potter,harry potter,Ron.  Don't listen to it!,anger
6484,6485,201,68,1,Ron.  Stab it!,7,Harry Potter,harry potter,Ron.  Stab it!,anger
6485,6486,201,68,1,"We were better without you, happier without you.",7,Harry Potter,harry potter,"We were better without you, happier without you.",sadness
6486,6487,201,68,3,"Who could look at you beside Harry Potter?  What are you, compared with the Chosen One...?",7,Hermione Granger,hermione granger,"Who could look at you beside Harry Potter?  What are you, compared with the Chosen One...?",surprise
6487,6488,201,68,1,Ron.  It lies!  Stab it!  STAB IT!,7,Harry Potter,harry potter,Ron.  It lies!  Stab it!  STAB IT!,surprise
6490,6491,201,68,1,"Do it, Ron!  Kill it!",7,Harry Potter,harry potter,"Do it, Ron!  Kill it!",anger
6491,6492,201,68,1,"After you left, she cried for a week.  She's like my sister.",7,Harry Potter,harry potter,"After you left, she cried for a week.  She's like my sister.",sadness
6492,6493,201,68,2,I'm sorry.  I'm sorry I left.,7,Ron Weasley,ron weasley,I'm sorry.  I'm sorry I left.,sadness
6494,6495,201,68,2,Saving your life.,7,Ron Weasley,ron weasley,Saving your life.,sadness
6497,6498,201,68,1,Hermione!,7,Harry Potter,harry potter,Hermione!,surprise
6501,6502,201,68,2,Wo -- hey -- ouch!,7,Ron Weasley,ron weasley,Wo -- hey -- ouch!,joy
6502,6503,201,68,3,"You -- complete -- arse -- Ronald -- Weasley!  You crawl back here after all these weeks and say, 'Hey?' Where's my wand?  Harry, where's my wand!",7,Hermione Granger,hermione granger,"You -- complete -- arse -- Ronald -- Weasley!  You crawl back here after all these weeks and say, 'Hey?' Where's my wand?  Harry, where's my wand!",surprise
6503,6504,201,68,1,Um... I don't know?,7,Harry Potter,harry potter,Um... I don't know?,surprise
6504,6505,201,68,3,"Harry Potter, you give me my wand!",7,Hermione Granger,hermione granger,"Harry Potter, you give me my wand!",anger
6505,6506,201,68,2,How come he's got your wand?,7,Ron Weasley,ron weasley,How come he's got your wand?,surprise
6507,6508,201,68,3,What is that?,7,Hermione Granger,hermione granger,What is that?,surprise
6508,6509,201,68,3,You destroyed it?,7,Hermione Granger,hermione granger,You destroyed it?,anger
6511,6512,201,68,2,"No, of course not.  I only destroyed a bloody freaking Horcrux!  Why would that change anything!  Do you know what it was like for me to hear those words coming from you!  To see you doing those things --",7,Ron Weasley,ron weasley,"No, of course not.  I only destroyed a bloody freaking Horcrux!  Why would that change anything!  Do you know what it was like for me to hear those words coming from you!  To see you doing those things --",surprise
6513,6514,201,68,3,What happened out there?,7,Hermione Granger,hermione granger,What happened out there?,surprise
6515,6516,202,68,2,"Look, I wanted to come back the minute I'd left.  I just... didn't know how to find you.",7,Ron Weasley,ron weasley,"Look, I wanted to come back the minute I'd left.  I just... didn't know how to find you.",surprise
6516,6517,202,68,1,Exactly how did you find us?,7,Harry Potter,harry potter,Exactly how did you find us?,surprise
6519,6520,202,68,1,It?,7,Harry Potter,harry potter,It?,surprise
6522,6523,202,68,3,And what may I ask did I say?,7,Hermione Granger,hermione granger,And what may I ask did I say?,surprise
6523,6524,202,68,2,My name.  Just my name.  Like a whisper.,7,Ron Weasley,ron weasley,My name.  Just my name.  Like a whisper.,fear
6524,6525,202,68,2,So I took this and I clicked it and this tiny ball of light appeared.  And I knew.,7,Ron Weasley,ron weasley,So I took this and I clicked it and this tiny ball of light appeared.  And I knew.,surprise
6525,6526,202,68,1,Knew what?,7,Harry Potter,harry potter,Knew what?,surprise
6526,6527,202,68,2,"Just knew.  On account of Hermione's voice.  And sure enough, it floated toward me, the ball of light, right to my chest and then -- went straight through -- right here.",7,Ron Weasley,ron weasley,"Just knew.  On account of Hermione's voice.  And sure enough, it floated toward me, the ball of light, right to my chest and then -- went straight through -- right here.",surprise
6527,6528,202,68,2,"I could feel it inside me.  It was warm, like the first sip of a good cup of tea.  And I knew it would take me where I needed to go.",7,Ron Weasley,ron weasley,"I could feel it inside me.  It was warm, like the first sip of a good cup of tea.  And I knew it would take me where I needed to go.",joy
6528,6529,202,68,2,So I Disapparated and came out on this hillside.  It was dark.  I didn't have any idea where I was. I just had to hope one of you would show yourselves in the end. And you did.,7,Ron Weasley,ron weasley,So I Disapparated and came out on this hillside.  It was dark.  I didn't have any idea where I was. I just had to hope one of you would show yourselves in the end. And you did.,surprise
6529,6530,202,68,2,I've always liked it.  These flames Hermione makes.,7,Ron Weasley,ron weasley,I've always liked it.  These flames Hermione makes.,joy
6530,6531,202,68,2,How long you reckon she'll stay mad at me?,7,Ron Weasley,ron weasley,How long you reckon she'll stay mad at me?,anger
6531,6532,202,68,1,Keep talking 'bout that little ball of light touching your heart -- she'll come round.,7,Harry Potter,harry potter,Keep talking 'bout that little ball of light touching your heart -- she'll come round.,anger
6533,6534,202,68,2,"Bloody hell.  I just realized. You need a wand, right?",7,Ron Weasley,ron weasley,"Bloody hell.  I just realized. You need a wand, right?",anger
6539,6540,202,68,1,Reducio!,7,Harry Potter,harry potter,Reducio!,surprise
6540,6541,202,68,3,What's going on in there?,7,Hermione Granger,hermione granger,What's going on in there?,surprise
6546,6547,202,68,3,I want to go and see Xenophilius Lovegood.,7,Hermione Granger,hermione granger,I want to go and see Xenophilius Lovegood.,sadness
6547,6548,202,68,1,Sorry?,7,Harry Potter,harry potter,Sorry?,sadness
6549,6550,202,68,3,It keeps cropping up.  Here.  In Beedle the Bard.  In the graveyard in Godric's Hollow -- what?,7,Hermione Granger,hermione granger,It keeps cropping up.  Here.  In Beedle the Bard.  In the graveyard in Godric's Hollow -- what?,surprise
